embedding_id	sub-MIC002	sub-MIC003	sub-MIC005	sub-MIC008	sub-MIC009	sub-MIC010	sub-MIC012	sub-MIC013	sub-MIC014	sub-MIC015	sub-MIC016	sub-MIC017	sub-MIC018	sub-MIC019	sub-MIC020	sub-MIC021	sub-MIC022	sub-MIC023	sub-MIC024	sub-MIC025	sub-MIC026	sub-MIC027	sub-MIC028	sub-MIC029	sub-MIC031	sub-MIC032	sub-MIC033	sub-MIC034	sub-MIC035	sub-MIC036	sub-MIC037	sub-MIC038	sub-MIC039	sub-MIC040	sub-MIC041	sub-MIC042	sub-MIC043	sub-MIC044	sub-MIC045	sub-MIC046	sub-MIC047	sub-MIC048	sub-MIC049	sub-MIC051	sub-MIC052	sub-MIC053	sub-MIC056	sub-MIC057	sub-MIC059	sub-MIC060	sub-MIC061	sub-MIC063	sub-MIC064	sub-MIC065	sub-MIC068	sub-MIC069	sub-MIC070	sub-MIC071	sub-MIC072	sub-MIC073	sub-MIC076	sub-MIC077	sub-MIC078	sub-MIC079	sub-MIC080	sub-MIC081	sub-MIC082	sub-MIC083	sub-MIC084	sub-MIC085	sub-MIC087	sub-MIC088	sub-MIC090	sub-MIC091	sub-MIC092	sub-MIC093	sub-MIC094	sub-MIC095	sub-MIC096	sub-MIC097	sub-MIC098	sub-MIC099	sub-MIC100	sub-MIC101	sub-MIC102	sub-MIC103	sub-MIC104	sub-MIC105
embedding_0321	0.015030226	0.016672833	-0.015718635	0.04217875	0.08341547	-0.02385227	-0.027479546	-0.015325409	-0.003908751	-0.08275563	0.00071308867	-0.072056346	-0.021955702	0.010460432	-0.004437234	0.031161597	-0.01012493	-0.028725514	0.025945839	0.05473736	-0.036098868	-0.028428037	0.023265816	0.04351428	0.036176644	-0.057613704	0.08113229	0.046153873	0.04860867	-0.011111479	0.025469916	0.037233558	-0.004057376	0.034187797	-0.0035860913	-0.013804228	0.029265575	0.037561037	0.04923274	-0.016547143	-0.018785734	-0.061977588	-0.023572633	-0.050410487	-0.017690523	0.029604068	0.039907675	0.012033276	-0.013795289	0.033422064	-0.013071569	-0.010857188	-0.047293548	0.011680382	0.057829663	-0.06063713	0.12065218	0.027967254	0.023306329	-0.03819692	-0.033610523	-0.025376815	-0.032352608	0.0025622766	0.09615167	0.04735914	0.006148268	0.06890647	0.04654946	0.05672261	0.015638668	0.037627283	0.026632657	-0.06606177	-0.014590315	0.055887192	0.020792097	0.0028158394	0.05166898	0.07009878	0.007930934	0.010474196	0.019489704	0.087340556	0.010698865	0.03993685	0.05231282	0.039796427
embedding_0322	-0.22036333	-0.35035023	-0.3099464	-0.31982228	-0.2856301	-0.3012673	-0.2938119	-0.34069526	-0.32266584	-0.39427727	-0.29631206	-0.34670717	-0.2750298	-0.32785085	-0.32116088	-0.26942536	-0.33826572	-0.3386062	-0.34509504	-0.34021047	-0.40906256	-0.2854709	-0.2862953	-0.31321913	-0.2637909	-0.31636155	-0.3122758	-0.30525362	-0.3583458	-0.33190185	-0.33181152	-0.2903319	-0.23958234	-0.31333753	-0.3012941	-0.29447383	-0.3338868	-0.32385728	-0.28860265	-0.2674698	-0.3660017	-0.391929	-0.35174316	-0.38250437	-0.33870003	-0.33064502	-0.3203922	-0.38836256	-0.3479135	-0.3456749	-0.34811282	-0.36137265	-0.3084096	-0.31872946	-0.33676365	-0.29480934	-0.29681402	-0.3280015	-0.27975738	-0.3139686	-0.3427206	-0.3103797	-0.37720743	-0.28994378	-0.3461201	-0.34082484	-0.3525804	-0.35960263	-0.3388427	-0.3626927	-0.32049295	-0.27030313	-0.29652658	-0.3267366	-0.35130832	-0.3507106	-0.34984842	-0.4297268	-0.2573177	-0.28263992	-0.35278672	-0.3448992	-0.36170313	-0.35485047	-0.34358826	-0.30609345	-0.3582945	-0.32372105
embedding_0323	1.4149641	1.3578281	1.4599946	1.4248853	1.4188476	1.3715751	1.436374	1.453491	1.4448892	1.3796027	1.4658254	1.3611106	1.3607807	1.4076833	1.417603	1.3675275	1.3814417	1.4113865	1.395818	1.4440368	1.3779403	1.4246104	1.4539908	1.3838087	1.4580451	1.4117955	1.4198095	1.4842452	1.3889275	1.4332119	1.3658307	1.4416006	1.3776562	1.4157017	1.4143095	1.3961405	1.4031807	1.4571115	1.4219255	1.3699853	1.432062	1.3498591	1.346844	1.3974005	1.4131309	1.3705858	1.4150901	1.4545233	1.450975	1.3908303	1.3948952	1.3910854	1.4209447	1.4214844	1.4749753	1.4045976	1.4467175	1.4337564	1.407942	1.366159	1.3949125	1.3882511	1.3802153	1.4225912	1.484485	1.4316874	1.4031171	1.4195566	1.4552879	1.374774	1.3525038	1.4672968	1.413847	1.3908331	1.3935974	1.4107065	1.4068182	1.3995844	1.4821513	1.4399334	1.4249227	1.4238288	1.4063812	1.4173689	1.3864663	1.4223943	1.4748745	1.4405235
embedding_0324	0.1755143	0.15800306	0.12991416	0.14255476	0.17290041	0.20448582	0.13255154	0.1600174	0.14562279	0.13488068	0.1265088	0.13518724	0.11751767	0.15893142	0.13224635	0.122928865	0.15713379	0.13670786	0.13942166	0.1342481	0.13502325	0.12144778	0.20587999	0.14972681	0.11605577	0.17121261	0.16938882	0.13378347	0.078927636	0.10525746	0.14041273	0.1967717	0.1605636	0.12109494	0.1346369	0.11837102	0.15929945	0.17379223	0.1746392	0.1611406	0.11785725	0.14452428	0.18827352	0.17550485	0.141478	0.1711893	0.14224349	0.14642964	0.10213379	0.15343767	0.18936643	0.1427126	0.18794125	0.18003353	0.15520228	0.09645616	0.14459787	0.14900827	0.20978343	0.14935434	0.1531288	0.17448233	0.19788653	0.118909344	0.10179404	0.15976568	0.16109782	0.14165473	0.1657926	0.1078622	0.09322366	0.13891104	0.13238598	0.13147688	0.14351176	0.14977597	0.21488406	0.2548692	0.15396972	0.08356019	0.11597792	0.14985682	0.16542922	0.17507479	0.16240576	0.14832382	0.11489027	0.17072378
embedding_0325	0.5552557	0.4953572	0.5369975	0.50958616	0.49863568	0.509401	0.50635827	0.5473972	0.51403433	0.5427633	0.49613097	0.47779414	0.5348627	0.51118755	0.47638866	0.49160913	0.56042004	0.51471573	0.5207261	0.54981405	0.59324634	0.5712706	0.5242709	0.49496493	0.5182415	0.5181835	0.5045421	0.4483029	0.5508999	0.5041154	0.5207561	0.5442264	0.5650891	0.5328504	0.52174634	0.52152884	0.53051937	0.5343835	0.52184844	0.5058974	0.53827304	0.46558073	0.5464195	0.54579055	0.500879	0.6107933	0.5373522	0.53779864	0.55647165	0.4903722	0.53862804	0.53676623	0.5151893	0.5048049	0.53247285	0.4801076	0.5235182	0.5522748	0.42708117	0.54182285	0.5614444	0.48661324	0.5744412	0.53413063	0.503369	0.5464604	0.52669406	0.5583897	0.54042083	0.5617856	0.44704434	0.5089475	0.4687961	0.5515851	0.5601954	0.5500419	0.55566543	0.56579006	0.54704183	0.46750095	0.52710146	0.56265694	0.5709708	0.53398895	0.50993377	0.54065555	0.51664674	0.53786
embedding_0326	0.028962025	0.06667518	0.10338298	0.115649	0.114400946	0.058873378	-0.010232553	0.0025657692	0.015529902	0.04510176	0.0473084	-0.0129354345	-0.035691503	0.020204905	0.096383646	0.026273452	-0.009740321	-0.013984735	0.0590272	0.09770566	0.050909374	-0.0022877436	0.050286636	0.023896318	0.083784685	-0.005813793	0.0436401	0.024800543	0.10641579	0.048944183	0.04148803	0.023395987	-0.020191442	0.07890504	0.055354018	0.049608946	0.120959885	0.05392109	0.04509049	0.077585	0.09504995	-0.017952558	0.09374416	0.08094446	-0.025997994	0.115170576	0.062095486	0.09907011	0.04483092	0.066995226	0.022668859	0.032198645	-0.048818987	0.02007693	0.14046979	-0.054477587	0.027947702	0.03744023	0.013787561	0.058418825	0.006113068	0.041813165	0.12967493	0.010970671	0.12443565	0.086779304	0.052843086	0.10683166	0.048457988	-0.051509306	0.077853404	0.10470165	0.06888978	-0.11111101	0.0439608	0.07303971	0.103753656	0.1080887	0.069366306	0.07355494	0.020426963	0.088661775	0.069212124	0.031743173	0.06401105	0.092397355	0.11939366	0.01966081
embedding_0327	-0.7258558	-0.72762716	-0.6857027	-0.6791817	-0.69003165	-0.6387912	-0.66605574	-0.7542651	-0.6460902	-0.7045047	-0.78103995	-0.7365366	-0.65550184	-0.7217761	-0.6478906	-0.65546745	-0.6801785	-0.71333253	-0.62000394	-0.69253165	-0.6336308	-0.6360404	-0.7304017	-0.71268797	-0.73921156	-0.70938414	-0.6591175	-0.74705446	-0.72723085	-0.6922309	-0.6246016	-0.6926469	-0.7112229	-0.67687845	-0.63513607	-0.681119	-0.7100275	-0.77767736	-0.67457217	-0.6160798	-0.7161803	-0.653965	-0.6901363	-0.67459744	-0.676654	-0.72233903	-0.67898935	-0.69372284	-0.68642765	-0.6951183	-0.6680579	-0.657489	-0.6995845	-0.66679436	-0.6264011	-0.70589274	-0.68790317	-0.6584684	-0.7441113	-0.6899431	-0.7010795	-0.6818792	-0.6921195	-0.72832716	-0.6578678	-0.666146	-0.6992179	-0.6468305	-0.7217236	-0.6171165	-0.63182145	-0.7261436	-0.6387867	-0.67990845	-0.6502117	-0.6903103	-0.6281264	-0.7102026	-0.75148445	-0.6995131	-0.62665427	-0.6829619	-0.6792254	-0.64428884	-0.6680009	-0.7295232	-0.61738074	-0.74366856
embedding_0328	0.6567586	0.7761698	0.651308	0.6876821	0.60365987	0.59907544	0.6742514	0.85584736	0.67779785	0.72359204	0.7476085	0.69066995	0.66591173	0.6829444	0.6719025	0.72702336	0.718275	0.7183897	0.65285933	0.6250892	0.70451736	0.6404058	0.7107509	0.62287	0.65613544	0.6777568	0.72219884	0.66006213	0.56109506	0.65326095	0.675131	0.6542419	0.6608494	0.6549394	0.7359915	0.67473	0.67736334	0.6713455	0.6531566	0.6378811	0.6428159	0.6216653	0.71706146	0.7074039	0.7106624	0.6266694	0.64211833	0.67144185	0.68524617	0.699766	0.74647474	0.7185644	0.70979923	0.73598504	0.6381847	0.76031387	0.571453	0.66573524	0.6607083	0.69531626	0.7079774	0.6754617	0.67982477	0.6949245	0.65513307	0.69447833	0.67559683	0.6633267	0.6488753	0.69622195	0.63882107	0.6656527	0.7194856	0.75318336	0.67637813	0.670213	0.6803942	0.76031363	0.6597378	0.7218634	0.68828964	0.68568885	0.69292784	0.6263374	0.68838954	0.6425792	0.67354596	0.7145171
embedding_0329	-0.023838203	-0.0430356	0.046469934	-0.06035248	0.016134748	-0.01785963	-0.064153075	0.0022935232	-0.049687896	-0.08716987	-0.048510395	-0.1458706	-0.01050248	-0.040816467	-0.028106678	-0.024624081	-0.029656198	-0.07077385	-0.03653813	0.029162444	0.00904776	-0.022976767	-0.009716846	-0.021392284	-0.054946832	-0.03719029	0.055116393	-0.11352382	0.03331881	-0.07843751	-0.04648413	0.030452516	0.026615681	-0.01969242	-0.06833425	-0.072648555	-0.07214352	-0.018535972	-0.029815327	-0.05080331	-0.0752639	-0.17019776	0.0049150684	-0.019193813	-0.08606881	-0.045589212	-0.053738546	-0.012008901	-0.036435798	-0.05961866	-0.04519217	-0.025915325	-0.046547685	-0.026231261	0.017757034	-0.16094147	0.037167303	-0.0005890402	-0.08491987	-0.067887865	-0.09224018	-0.10852696	-0.028136032	-0.031167435	-0.04477937	0.040331587	-0.03189124	-0.029029941	-0.026147122	-0.012946182	-0.114433676	0.022085883	-0.07810575	-0.11053603	0.013999811	-0.003968806	0.0131131355	-0.0173607	-0.023086898	-0.02171351	0.0025500276	-0.08476968	0.023471357	0.03364866	-0.011155337	0.026549913	-0.029944925	0.017827816
embedding_0330	-0.17769673	-0.27476275	-0.16523749	-0.23789838	-0.18790561	-0.1534728	-0.12700507	-0.34428757	-0.17996828	-0.2725142	-0.24382187	-0.2278903	-0.11641022	-0.28299987	-0.21739908	-0.20180158	-0.14802045	-0.25293368	-0.1763066	-0.23210454	-0.21399076	-0.11131097	-0.21998599	-0.2002886	-0.21161883	-0.19887304	-0.24217455	-0.18190816	-0.20837791	-0.23361444	-0.2045878	-0.20405345	-0.20205608	-0.16286556	-0.18778832	-0.18988183	-0.23422113	-0.2128699	-0.21335346	-0.15820375	-0.20003252	-0.14532927	-0.19733737	-0.21700667	-0.17807409	-0.19372623	-0.14987646	-0.28684062	-0.19220819	-0.2176428	-0.19993979	-0.2009758	-0.20742656	-0.18078119	-0.21159676	-0.22081833	-0.1748439	-0.26505554	-0.25385156	-0.16606568	-0.23144946	-0.21039477	-0.23909223	-0.1938775	-0.22927813	-0.22357967	-0.19728468	-0.21674758	-0.23429184	-0.14409202	-0.17544983	-0.22214098	-0.2418937	-0.1783101	-0.20369345	-0.20638749	-0.21107283	-0.22540888	-0.19357084	-0.21089491	-0.23942536	-0.19635174	-0.19338451	-0.20592983	-0.1918336	-0.2322688	-0.22519258	-0.24982354
embedding_0331	0.1763403	0.25044143	0.105780594	0.20956065	0.2741793	0.18214363	0.1990628	0.2652349	0.15379661	0.24224763	0.2450577	0.19524224	0.23751971	0.24758121	0.19173595	0.25709677	0.1783971	0.2130047	0.21627091	0.2280378	0.17617002	0.1717974	0.24548279	0.21898039	0.22809441	0.19204955	0.22345057	0.21600053	0.16430445	0.22373798	0.15861686	0.21227334	0.2578049	0.21680021	0.21050428	0.15415525	0.17740342	0.22341782	0.21016648	0.24277161	0.15774298	0.18483606	0.16724212	0.18284239	0.25046042	0.07492888	0.17766592	0.23202907	0.17249131	0.20399764	0.23433091	0.19923331	0.24139535	0.22791913	0.26481783	0.2605913	0.1902763	0.19739881	0.35848296	0.18099411	0.13181928	0.20654762	0.12115163	0.18479724	0.20163438	0.17879935	0.1817548	0.20777683	0.2394067	0.21673357	0.2541093	0.17719981	0.33467776	0.17453168	0.20591454	0.22884668	0.18806982	0.20081367	0.28570393	0.20294726	0.17735785	0.17771254	0.1798595	0.23363118	0.22610772	0.22578283	0.22223535	0.25481692
embedding_0332	-0.14446747	-0.13640931	-0.2076973	-0.12828015	-0.25253606	-0.08782522	-0.21531308	-0.077661544	-0.12792619	-0.060378876	-0.2368124	-0.19195822	-0.21337646	-0.19965257	-0.15323772	-0.17776754	-0.098123886	-0.18805994	-0.10047274	-0.17185938	-0.12644567	-0.18257257	-0.1818297	-0.21085225	-0.20957476	-0.17189461	-0.26006293	-0.19894245	-0.17106526	-0.15050238	-0.1708067	-0.083513945	-0.12640381	-0.17531042	-0.09634268	-0.2221933	-0.22023956	-0.09525006	-0.16732447	-0.09642955	-0.1134556	-0.020458685	-0.19681837	-0.14979842	-0.04039091	-0.33088967	-0.1689332	-0.10459346	-0.111605406	-0.112341225	-0.13390426	-0.12584251	-0.1159731	-0.14826652	-0.1976215	-0.13323845	-0.19587183	-0.10410104	-0.21401069	-0.11870253	-0.121930294	-0.13953269	-0.17070733	-0.21329571	-0.21563648	-0.19270639	-0.15360156	-0.17360274	-0.24759267	-0.12606856	-0.13034183	-0.19025986	-0.14064056	-0.11504298	-0.11313029	-0.20898856	-0.14393766	-0.13331746	-0.07829595	-0.20510487	-0.08918256	-0.18971373	-0.15667477	-0.22022928	-0.15497123	-0.2138837	-0.08925445	-0.19324885
embedding_0333	0.05904599	-0.011681599	0.074642435	0.006825267	0.03381551	0.11808931	0.044377994	0.07215237	0.014493794	0.023897069	0.046531852	-0.06947129	0.05102417	0.044186715	-0.015439559	0.014955499	0.09534854	0.057293054	0.05921087	0.044474654	0.06403284	-0.020971395	0.079385474	0.058205754	0.0060255397	0.037241753	0.006973966	0.0046335547	-0.04784429	-0.006389744	1.5918227e-05	0.12225928	0.067457	-0.0009897784	0.0075514033	-0.036328796	-0.0071611092	0.06411105	0.07104378	0.021977345	0.029773649	0.030482242	0.052038677	0.12524496	0.09748564	0.00712076	0.012689852	0.009510257	-0.020991022	-0.018785479	0.046437625	0.04225821	0.12625168	0.059047498	0.073424965	-0.090791576	-0.06173952	0.042449534	0.06300268	0.018171433	0.0035744698	0.06481081	-0.00065221044	0.019352386	-0.1022445	0.020451548	0.052575935	0.020670794	0.032927763	0.01495827	0.005853534	0.062147226	0.069013074	-0.05345536	0.09016367	0.018656343	0.07454928	0.0719577	0.05336854	-0.039097298	0.03349214	-0.0104384655	0.010830983	0.018075299	0.039284725	-0.058958124	0.07864245	0.041902777
embedding_0334	-0.87459546	-0.7649747	-0.7856876	-0.7717018	-0.78090453	-0.8131508	-0.8260729	-0.6959061	-0.7834638	-0.69763935	-0.7333862	-0.79091036	-0.83459216	-0.7572722	-0.76449597	-0.7426146	-0.8269456	-0.74415535	-0.71788645	-0.70326257	-0.7226301	-0.6962639	-0.80381995	-0.81188536	-0.684777	-0.8106761	-0.8701136	-0.7852726	-0.7026707	-0.71651983	-0.76676035	-0.7776371	-0.80683637	-0.7492288	-0.7314113	-0.7684434	-0.75806445	-0.72941935	-0.759312	-0.7156576	-0.65832937	-0.79336476	-0.7236823	-0.7300612	-0.7713257	-0.80213946	-0.7820213	-0.73048884	-0.7831256	-0.81188464	-0.7311726	-0.7800333	-0.7907744	-0.76941055	-0.71790767	-0.7748086	-0.74938726	-0.82410836	-0.66872007	-0.7119807	-0.74696136	-0.764775	-0.6894948	-0.70465434	-0.6845178	-0.7644058	-0.73591197	-0.7250058	-0.702538	-0.68243474	-0.7143604	-0.7828611	-0.7305347	-0.7142541	-0.81615645	-0.7431659	-0.807481	-0.71892035	-0.69066054	-0.74264646	-0.7959434	-0.75546217	-0.7606422	-0.7787359	-0.7470986	-0.7172267	-0.7242161	-0.73480934
embedding_0335	0.13295212	0.1196875	0.15145743	0.095512055	0.09428692	0.1435526	0.19248492	0.11712692	0.16166793	0.10785738	0.116031736	0.1746249	0.15568902	0.12499496	0.16899085	0.08081246	0.195783	0.17137437	0.13881063	0.100270994	0.21089013	0.14839673	0.09760248	0.19529837	0.067822516	0.16809124	0.13097994	0.12300611	0.15806167	0.11176981	0.20676135	0.083384514	0.1295264	0.15591569	0.08183115	0.19783062	0.16535334	0.10367691	0.114162795	0.058539003	0.107770585	0.1623692	0.20910761	0.15127844	0.12991032	0.29706988	0.15581308	0.164656	0.12872645	0.14759353	0.13754615	0.1644759	0.16950184	0.07931268	0.08224247	0.10343096	0.15600519	0.16954929	0.051635303	0.10959453	0.14514185	0.14000113	0.17916262	0.16576146	0.100025184	0.091696426	0.12174392	0.1653337	0.122019246	0.07997241	0.15645964	0.18008733	0.062148523	0.15762131	0.20109959	0.15760069	0.20365022	0.12348444	0.058265977	0.14699745	0.13352723	0.14112553	0.16670379	0.12792599	0.16699551	0.06276106	0.14727694	0.071957305
embedding_0336	0.65902215	0.6267829	0.72428757	0.639193	0.68371785	0.5986392	0.61223745	0.72257465	0.6264448	0.64047235	0.69538146	0.6333319	0.65921086	0.690182	0.6261683	0.6210208	0.67362493	0.6498059	0.66669154	0.6406616	0.6730423	0.6841267	0.6320573	0.628896	0.63506305	0.64723825	0.6802236	0.66066486	0.5905689	0.6556049	0.61864126	0.6442779	0.5832558	0.6407473	0.6322962	0.64880514	0.6379629	0.60767937	0.6548852	0.54718596	0.6275509	0.6666166	0.6270048	0.679333	0.6431926	0.6086484	0.6694732	0.6624189	0.630419	0.63397336	0.67867523	0.6247716	0.6790762	0.6389419	0.6705786	0.62581724	0.6925811	0.69607866	0.6060669	0.6430865	0.6414838	0.63914293	0.63483787	0.71162707	0.64023286	0.7068025	0.6376096	0.63987184	0.6733282	0.65876466	0.61757743	0.64575267	0.62807447	0.67445123	0.6653419	0.69606984	0.69079006	0.68515235	0.65222317	0.6516411	0.63214684	0.67388356	0.67915547	0.6642387	0.66911864	0.6326574	0.6231474	0.66086835
embedding_0337	-0.67301846	-0.7555244	-0.6590109	-0.767162	-0.71072394	-0.6682086	-0.7553214	-0.76117104	-0.6818328	-0.76069444	-0.85785496	-0.75467086	-0.7537743	-0.809169	-0.71503305	-0.7608821	-0.72628105	-0.7770898	-0.7547122	-0.6741412	-0.70902514	-0.6819202	-0.69133717	-0.7616487	-0.71113324	-0.7254334	-0.61588496	-0.79938835	-0.7134362	-0.7427417	-0.69713384	-0.7272936	-0.6821543	-0.7285304	-0.78592753	-0.76751035	-0.64796317	-0.8073134	-0.75092775	-0.7443588	-0.68834955	-0.8364574	-0.6988252	-0.7806249	-0.8358312	-0.6509436	-0.7264368	-0.67374563	-0.73096937	-0.709937	-0.7308942	-0.71734756	-0.7864532	-0.7914944	-0.68026406	-0.7674323	-0.5509798	-0.6420192	-0.7936808	-0.75048125	-0.78676456	-0.775746	-0.6000781	-0.741786	-0.6962025	-0.7406275	-0.7557026	-0.70190185	-0.7826913	-0.83264875	-0.7830126	-0.6369921	-0.7759353	-0.83188695	-0.6348035	-0.74115247	-0.72190344	-0.746557	-0.78743625	-0.7540693	-0.75097835	-0.6863224	-0.7678001	-0.7292789	-0.75298065	-0.7522552	-0.6821618	-0.8110949
embedding_0338	0.29673764	0.31668425	0.3575494	0.29108116	0.19969809	0.28329045	0.22688381	0.36134654	0.29867682	0.34340942	0.22614059	0.2922592	0.29491568	0.28878218	0.25232396	0.22599031	0.3433047	0.25973374	0.28955433	0.24221167	0.2984864	0.27295476	0.3552794	0.26152593	0.16720757	0.29654136	0.30475184	0.25600958	0.16368352	0.26969394	0.2532346	0.32448044	0.27693963	0.28512406	0.27965394	0.20033666	0.25728408	0.28494564	0.30135632	0.1982392	0.18679036	0.29956937	0.2795271	0.30669388	0.39047715	0.22023162	0.25808594	0.27430093	0.31100836	0.2575371	0.36985105	0.32406038	0.34875968	0.34213907	0.29862306	0.3650355	0.27610362	0.29859105	0.2336766	0.301348	0.33238557	0.24118158	0.25174472	0.27339897	0.2933261	0.3091049	0.2920374	0.23950022	0.23009536	0.37214294	0.22046418	0.26371455	0.26797542	0.38510042	0.3160991	0.29756853	0.35174233	0.3850898	0.2988523	0.26734498	0.28084812	0.33752736	0.33162615	0.32939872	0.28786895	0.23569727	0.32648647	0.28057498
embedding_0339	0.12691201	0.12623857	0.20898929	0.102763206	0.098584495	0.06375195	0.15979809	0.19613083	0.14298859	0.114547014	0.13665746	0.20323151	0.1162974	0.14229359	0.119345255	0.061470244	0.12871698	0.19529301	0.114461444	0.08042292	0.17666662	0.15528724	0.1931905	0.1590918	0.025971469	0.14939873	0.20978972	0.14498356	0.1741663	0.12857234	0.10412016	0.08333184	0.060523853	0.14544654	0.08515762	0.18127327	0.17142016	0.033254396	0.11868857	-0.052910384	0.052115526	0.06018075	0.1539285	0.14265159	0.13141666	0.25702235	0.11553491	0.15983063	0.107630335	0.101769574	0.22278717	0.124019474	0.22524302	0.11216284	0.13117996	0.14958656	0.12662832	0.17676629	0.12541336	0.09484811	0.15323561	0.1590932	0.14956675	0.11001596	0.15233825	0.114758804	0.1310417	0.14696966	0.1387788	0.07514249	0.07270256	0.109115645	0.10086455	0.19087955	0.122260995	0.12175571	0.15271726	0.23782471	0.059957504	0.16762453	0.11784012	0.21482572	0.14506218	0.103180714	0.1092056	0.08208448	0.083125845	0.13718225
embedding_0340	-0.2668675	-0.22596714	-0.22914243	-0.25830668	-0.20102611	-0.2533812	-0.21340734	-0.2093975	-0.23850459	-0.22257373	-0.23677011	-0.28722864	-0.19588616	-0.24921498	-0.2039361	-0.19424878	-0.23063377	-0.21043044	-0.21195053	-0.17422827	-0.19114517	-0.19654852	-0.2586667	-0.24414833	-0.2707913	-0.24201116	-0.17659052	-0.26178518	-0.19947928	-0.24200878	-0.21063727	-0.21016623	-0.26901925	-0.2454113	-0.20436773	-0.17574951	-0.23441501	-0.23425278	-0.19295228	-0.20999537	-0.25259206	-0.21214537	-0.18109064	-0.1617929	-0.21663895	-0.16855052	-0.23494422	-0.22421034	-0.24886678	-0.22994919	-0.24476543	-0.22007512	-0.18893895	-0.188981	-0.17180073	-0.25974956	-0.21528785	-0.23738258	-0.2304505	-0.2160915	-0.21024436	-0.23955595	-0.25118276	-0.17778997	-0.2511824	-0.23382719	-0.2211711	-0.19975209	-0.20175608	-0.18928246	-0.2376647	-0.24385379	-0.2085946	-0.25287604	-0.19996834	-0.23563825	-0.18111995	-0.2330294	-0.21463627	-0.19025867	-0.22958364	-0.19354738	-0.24163888	-0.15284556	-0.20665967	-0.22342284	-0.24423614	-0.22037546
embedding_0341	-0.9388542	-0.88168216	-1.0226572	-0.93086725	-0.95662165	-0.86457145	-0.9887892	-0.87877774	-0.95147604	-0.86362183	-0.939773	-0.8602571	-0.9540217	-0.8586398	-0.9491806	-0.9062911	-0.9420551	-0.9069319	-0.943721	-0.9590718	-0.96961826	-1.0115503	-0.96299595	-0.93056154	-0.93374634	-0.85775375	-0.934537	-0.92763203	-0.9564271	-0.9190829	-0.90874904	-0.877889	-0.9055327	-0.9527847	-0.92982644	-0.9943331	-0.9035711	-0.83055687	-0.9062608	-0.89050776	-0.9126852	-0.8404947	-0.93925655	-0.918546	-0.9100883	-1.024119	-0.9443033	-0.9303193	-1.0232561	-0.8652586	-0.9204694	-0.94761986	-0.8915128	-0.93208504	-0.8660907	-0.86201626	-0.98628014	-0.94775003	-0.77164423	-0.9176878	-0.9833628	-0.90098685	-0.93491066	-0.94758236	-0.93432057	-0.9767948	-0.9211282	-0.974025	-0.9715426	-0.97426814	-0.9156984	-0.9350455	-0.898061	-0.9231605	-0.8985939	-0.964332	-0.954159	-0.8948233	-0.90765816	-0.92582256	-0.9280866	-0.99943525	-0.98505896	-0.97367907	-0.95260817	-0.9388916	-0.9645504	-0.96301925
embedding_0342	0.65155894	0.5770182	0.65199554	0.64542806	0.7027069	0.6252095	0.64565134	0.6490015	0.6281708	0.6574094	0.64534545	0.57684755	0.63719124	0.644197	0.6154383	0.6666337	0.5923652	0.61767584	0.65445685	0.69145393	0.60734844	0.67734563	0.6421627	0.59625936	0.7284622	0.59205437	0.66487145	0.6481328	0.59397566	0.67111325	0.6384088	0.67263544	0.6819925	0.64535415	0.67443776	0.6503521	0.6492646	0.7130485	0.6226593	0.70002806	0.72220564	0.6561367	0.63768715	0.6428237	0.6009557	0.5830072	0.6649212	0.65616596	0.59620935	0.63639873	0.60325783	0.6351005	0.6231915	0.6062359	0.6632339	0.6160039	0.6054216	0.68064713	0.6596018	0.6418663	0.5894416	0.58839595	0.5752105	0.7066907	0.660931	0.7019649	0.64459616	0.64734656	0.66924495	0.6368828	0.6489331	0.6849848	0.63560325	0.5894648	0.6632859	0.66319585	0.66563076	0.6183953	0.7114242	0.6628354	0.61776865	0.63095516	0.65422136	0.680796	0.67598253	0.70395225	0.6825176	0.67532396
embedding_0343	-0.56731254	-0.4968212	-0.5892344	-0.50796854	-0.55784184	-0.56836486	-0.5676722	-0.5424225	-0.5553367	-0.49593034	-0.48924908	-0.5392226	-0.5886212	-0.57355976	-0.56068295	-0.49655795	-0.5230207	-0.5907984	-0.5550725	-0.5498521	-0.57948273	-0.57273597	-0.5730206	-0.54834384	-0.49551108	-0.58674175	-0.65707636	-0.49581805	-0.49575034	-0.5379983	-0.5370914	-0.49282587	-0.5415926	-0.52750784	-0.49414483	-0.58366895	-0.5680762	-0.48276973	-0.519701	-0.49144718	-0.5359584	-0.5652751	-0.58851725	-0.591436	-0.52594393	-0.65025526	-0.5450584	-0.5804125	-0.53267896	-0.5391376	-0.5722227	-0.52927554	-0.5754646	-0.5019206	-0.57207733	-0.5156145	-0.60116875	-0.5708208	-0.54211247	-0.5197258	-0.53656125	-0.6056501	-0.5690698	-0.5240629	-0.48795176	-0.5450649	-0.550828	-0.54226255	-0.5570946	-0.50888664	-0.5003025	-0.54584366	-0.5296825	-0.4996493	-0.58976597	-0.53953546	-0.5422861	-0.5872644	-0.48290887	-0.5205904	-0.50375134	-0.61728704	-0.523321	-0.5195326	-0.55045706	-0.48326236	-0.5072874	-0.5158166
