clade_name	SRR9160233	SRR9160234	SRR9160235	SRR9160236	SRR9160237	SRR9160238	SRR9160239	SRR9160240	SRR9160241	SRR9160242	SRR9160243	SRR9160244	SRR9160245	SRR9160246	SRR9160247	SRR9160248	SRR9160249	SRR9160250	SRR9160251	SRR9160252	SRR9160253	SRR9160254	SRR9160255	SRR9160256	SRR9160257	SRR9160258	SRR9160259	SRR9160260	SRR9160261	SRR9160262	SRR9160263	SRR9160264	SRR9160265	SRR9160266	SRR9160267	SRR9160268	SRR9160269	SRR9160270	SRR9160271	SRR9160272	SRR9160273	SRR9160274	SRR9160275	SRR9160276	SRR9160277	SRR9160278	SRR9160279	SRR9160280	SRR9160281	SRR9160282	SRR9160283	SRR9160284	SRR9160285	SRR9160286	SRR9160287	SRR9160288	SRR9160289	SRR9160290	SRR9160291	SRR9160292	SRR9160293	SRR9160294	SRR9160295	SRR9160296	SRR9160297	SRR9160298	SRR9160299	SRR9160300	SRR9160301	SRR9160302	SRR9160303	SRR9160304	SRR9160305	SRR9160306	SRR9160307	SRR9160308	SRR9160309	SRR9160310	SRR9160311	SRR9160312	SRR9160313	SRR9160314	SRR9160315	SRR9160316	SRR9160317	SRR9160318	SRR9160319	SRR9160320	SRR9160321	SRR9160322	SRR9160323	SRR9160324	SRR9160325	SRR9160326	SRR9160327	SRR9160328	SRR9160329	SRR9160330	SRR9160331	SRR9160332	SRR9160333	SRR9160334	SRR9160335	SRR9160336	SRR9160337	SRR9160338	SRR9160339	SRR9160340	SRR9160341	SRR9160342	SRR9160343	SRR9160344	SRR9160345	SRR9160346	SRR9160347	SRR9160348	SRR9160349	SRR9160350	SRR9160351	SRR9160352	SRR9160353	SRR9160354	SRR9160355	SRR9160356	SRR9160357	SRR9160358	SRR9160359	SRR9160360
d__Bacteria___p__Firmicutes___c__Bacilli___o__Thermicanales___f__Thermicanaceae	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Bacilli___o__Thermicanales___f__Thermicanaceae___g__Thermicanus	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia	21309	12259	4724	15689	6396	19856	11860	4722	15312	15651	29098	24054	13960	20723	12178	22928	25202	28795	35224	22404	26818	32093	18488	17965	2012	18248	12581	22451	18636	14599	32552	755	22615	31244	14407	17146	25941	16295	15250	18730	18533	12334	29947	24206	21020	14794	23818	3501	15380	19306	14889	23840	25388	13564	7910	21098	18436	7314	15301	20856	6851	18459	14163	11264	10704	17033	6202	18725	8583	19452	25511	28056	14563	8036	20828	19489	4795	18596	10925	17550	20115	14418	12187	18843	18978	3065	16894	9332	24073	16669	22367	21626	4588	5806	19356	20161	19422	17328	6267	6684	4661	15836	19981	20325	16050	20054	16483	17570	18190	15001	20132	24806	9454	25921	15041	36927	23809	6492	27302	25092	15735	3811	18231	11374	15633	9101	9265	1697
d__Bacteria___p__Firmicutes___c__Clostridia___o__Caldicoprobacterales	0	0	0	0	32	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Caldicoprobacterales___f__Caldicoprobacteraceae	0	0	0	0	32	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Caldicoprobacterales___f__Caldicoprobacteraceae___g__Caldicoprobacter	0	0	0	0	32	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Christensenellales	192	108	51	19	39	0	45	30	224	174	754	0	297	255	39	0	862	648	165	860	364	131	175	1257	8	367	22	335	4	755	0	0	127	379	172	45	238	0	74	17	0	0	1247	74	0	0	0	0	47	0	236	0	0	0	0	33	0	0	0	13	0	553	28	5	0	21	0	0	18	0	0	0	0	0	194	184	0	0	0	0	0	7	83	79	110	0	49	25	16	117	53	4	19	10	0	48	0	1943	7	0	47	0	0	11	0	0	0	0	0	313	175	0	9	41	11	0	44	0	0	0	0	0	0	52	61	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Christensenellales___f__Christensenellaceae	192	108	51	19	39	0	45	30	224	174	754	0	297	255	39	0	862	648	165	860	364	131	175	1257	8	367	22	335	4	755	0	0	127	379	172	45	238	0	74	17	0	0	1247	74	0	0	0	0	47	0	236	0	0	0	0	33	0	0	0	13	0	553	28	5	0	21	0	0	18	0	0	0	0	0	194	184	0	0	0	0	0	7	83	79	110	0	49	25	16	117	53	4	19	10	0	48	0	1943	7	0	47	0	0	11	0	0	0	0	0	313	175	0	9	41	11	0	44	0	0	0	0	0	0	52	61	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Christensenellales___f__Christensenellaceae___g__Christensenella	0	0	0	0	0	0	2	0	0	0	0	0	14	0	0	0	9	13	0	0	0	0	0	6	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	5	0	0	0	0	18	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Christensenellales___f__Christensenellaceae___g__Christensenellaceae_R-7_group	192	108	51	19	33	0	43	30	224	174	754	0	278	255	39	0	853	635	165	860	364	131	163	1230	8	360	22	335	0	751	0	0	127	379	138	45	238	0	74	17	0	0	1244	74	0	0	0	0	47	0	236	0	0	0	0	33	0	0	0	13	0	477	28	0	0	21	0	0	0	0	0	0	0	0	181	184	0	0	0	0	0	7	83	79	110	0	49	25	12	117	53	4	5	10	0	48	0	1943	7	0	47	0	0	11	0	0	0	0	0	305	171	0	9	37	11	0	38	0	0	0	0	0	0	52	61	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridia_UCG-014	0	76	86	0	237	0	0	78	184	1352	283	0	14	1544	0	0	0	0	0	657	0	41	572	1722	7	0	0	0	0	276	13	0	0	1413	2	0	0	0	0	0	0	0	216	1314	0	0	0	0	165	3	0	0	37	0	0	20	0	13	0	0	0	1523	39	0	0	5376	0	2	0	0	0	0	0	0	0	1317	0	0	0	0	12	0	127	0	0	3	83	0	703	362	200	0	0	0	0	0	0	5067	0	0	116	0	0	3	0	0	0	0	0	1668	1977	226	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridia_or	0	0	0	0	8	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridia_or___f__Gracilibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridia_or___f__Gracilibacteraceae___g__Lutispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridia_or___f__Hungateiclostridiaceae	0	0	0	0	8	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridia_or___f__Hungateiclostridiaceae___g__Fastidiosipila	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridia_or___f__Hungateiclostridiaceae___g__Ruminiclostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridia_or___f__Hungateiclostridiaceae___g__UCG-012	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridia_vadinBB60_group	0	0	10	0	32	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales	190	524	222	0	417	19	0	220	5	1625	3277	426	16	180	820	357	33	151	1465	75	208	542	758	1000	248	231	11	185	93	365	154	303	26	2991	7	0	509	426	46	20	1035	1195	41	27	12	155	3323	223	66	339	0	279	0	1437	116	5	0	232	210	32	83	0	607	0	0	61	19	1067	28	30	144	3	0	0	209	31	0	14	51	0	22	0	0	11	150	40	541	462	162	303	25	20	6	67	105	320	69	27	24	0	359	897	852	0	524	672	6	5621	16	0	120	235	7	31	6778	2914	42	22	0	409	370	0	3	43	135	0	0	6
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Caloramatoraceae	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Caloramatoraceae___g__Fonticella	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae	190	524	222	0	404	19	0	220	5	1625	3277	426	16	180	820	357	33	151	1465	75	208	542	758	1000	248	231	11	185	93	365	154	303	26	2991	7	0	509	426	46	20	1035	1195	41	27	12	155	3323	223	66	339	0	279	0	1437	116	5	0	232	210	32	83	0	607	0	0	61	19	1067	28	30	144	3	0	0	209	31	0	14	51	0	22	0	0	11	150	40	533	462	162	303	25	20	6	67	105	320	69	27	24	0	359	897	852	0	524	672	6	5621	16	0	120	235	7	31	6778	2914	42	22	0	409	370	0	3	43	135	0	0	6
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Candidatus_Arthromitus	0	7	5	0	13	0	0	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Clostridium_sensu_stricto_1	190	507	217	0	332	19	0	175	5	1606	3277	426	16	180	820	357	33	151	1465	75	208	542	758	1000	235	231	11	185	93	365	154	303	26	2991	7	0	509	426	46	20	1035	1195	41	27	12	155	3288	223	66	339	0	279	0	1437	116	5	0	232	210	32	68	0	607	0	0	61	19	1067	28	30	144	3	0	0	209	31	0	14	51	0	22	0	0	11	150	40	438	444	162	303	23	20	6	67	105	320	69	27	24	0	323	897	852	0	524	672	6	5621	16	0	120	235	7	31	6773	2914	42	22	0	409	370	0	3	43	135	0	0	6
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Clostridium_sensu_stricto_10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Clostridium_sensu_stricto_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Clostridium_sensu_stricto_13	0	10	0	0	14	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Clostridium_sensu_stricto_15	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Clostridium_sensu_stricto_18	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Clostridium_sensu_stricto_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Clostridium_sensu_stricto_7	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Clostridium_sensu_stricto_8	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Clostridium_sensu_stricto_9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Haloimpatiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Clostridiales___f__Clostridiaceae___g__Sarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Eubacteriales	0	11	22	0	26	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	12	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	10	0	0	0	0	0	7	0	0	0	0	2	2	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	25	0	0	0	0	5	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Eubacteriales___f__Anaerofustaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Eubacteriales___f__Anaerofustaceae___g__Anaerofustis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Eubacteriales___f__Eubacteriaceae	0	11	22	0	26	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	10	0	0	0	0	0	7	0	0	0	0	0	2	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	10	0	0	0	0	5	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Eubacteriales___f__Eubacteriaceae___g__Acetobacterium	0	11	13	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
